strategy,fold,period,in_sample,cumulative_return,cagr,volatility,sharpe,sortino,max_drawdown,calmar,var_95,cvar_95,mean_turnover,total_turnover,cumulative_return_std,cagr_std,volatility_std,sharpe_std,sortino_std,max_drawdown_std,calmar_std,var_95_std,cvar_95_std,mean_turnover_std,total_turnover_std
dt,2,2018-01-01_2019-12-31,False,0.28088154450961794,0.13203749093409117,0.13159209604957747,0.7904758316479296,1.0392553192004113,-0.18703146276887633,0.7060266010253571,-0.01537067261637659,-0.020291411616074582,0.016741986292780352,8.421219105268516,0.004044412688149163,0.0017916384043034361,0.0003887280267516996,0.013027543736418607,0.018370160767632777,0.0010737484161625,0.012798658859373143,8.892444547850961e-05,8.050511628327448e-05,0.0006741584535728479,0.3391017021471428
dt,3,2020-01-01_2021-12-31,False,0.6222202384127312,0.272951077318786,0.20802572293670565,1.0684266968232656,1.1877917854930178,-0.2499709942984639,1.1200910422372095,-0.01712483624421094,-0.032323334414387984,0.06801563264480318,34.3478944856256,0.041532423626091115,0.016167578397510617,0.009898866211538702,0.10848515205626738,0.15609937271593347,0.03315026900306517,0.2173294727315208,0.0002687653071707254,0.0019614347027276835,0.0016354470361373606,0.8259007532493651
dt,4,2022-01-01_2023-12-31,False,0.13770632688323697,0.0669444538540263,0.1857660448878688,0.2535568568154333,0.375004914395369,-0.2565922885116719,0.2807304318378402,-0.018425439546608573,-0.026156457224861724,0.07016948340283058,35.15491118481812,0.031190357778294688,0.01475499549899116,0.030800125924298948,0.09445024364363346,0.13986292055930988,0.05935107876135914,0.09499824315527819,0.002583480708658452,0.00406334219551681,0.07558522334860508,37.868196897651146
dt,5,2024-01-01_2025-12-30,False,0.7418185293075616,0.32195046344693534,0.1410535554008932,1.8376814226417308,2.234062267672885,-0.17037740001103083,1.8951405864648403,-0.012545936684871112,-0.02010125796436996,0.0308287863042092,15.44522193840881,0.02093540843543054,0.007989607419542317,0.002115101853976579,0.06528790971383702,0.08703840393896188,0.007828241531658744,0.12543542146336173,0.0005364693491337479,0.000527237115043958,0.0011116642798727925,0.556943804216269
iql,0,2014-01-01_2015-12-31,True,0.1291398125446066,0.06260407392660165,0.11011112475330329,0.3698550901705638,0.5373112037308104,-0.10587910521589054,0.5924359419859825,-0.011049143063309855,-0.015301940983039908,0.05882763351390289,29.649127291007055,0.007471400878220948,0.00352059926658192,0.0008816221907251502,0.031038644961287536,0.04719668668937958,0.0037983802770096007,0.045443036679579704,0.000126500169518169,0.00014138924118905181,0.0008152688857662253,0.4108955184261783
iql,1,2016-01-01_2017-12-31,True,0.5972444608230288,0.264406701994672,0.1019522920646541,2.105141379336142,2.85023100614392,-0.0805881696949716,3.284179619898539,-0.009527763156311615,-0.01491951584084814,0.05848214415612255,29.41651851052965,0.007079595620075354,0.0028052646143720814,0.0012367779825648614,0.02791826152250483,0.05926038778364132,0.0026446534546537464,0.1033877091072503,0.00016328422635100516,0.00027270516016054903,0.0006441407258167845,0.32400278508584174
iql,2,2018-01-01_2019-12-31,False,0.2566745905577731,0.12126760398367345,0.13730851843911324,0.6879220693394293,0.8863302840122487,-0.20128272734044278,0.6025146420270824,-0.014903468167163305,-0.02143884256655592,0.05089880492151213,25.602098875520603,0.004744418572174547,0.0021203640264032065,0.000806217744087938,0.012935743584514587,0.021263070057906536,0.0022197807460407914,0.010709121711054268,0.00020166500621867235,0.00019810028783420294,0.0006826768171798009,0.34338643904143984
iql,3,2020-01-01_2021-12-31,False,0.6551792981814575,0.2847550721774487,0.2208245961900115,1.147688814075031,1.450476954642839,-0.18284085101046843,1.9323671146220966,-0.017724367238395926,-0.03278155482519207,0.18955927786452403,95.72743532158464,0.13779268908109354,0.054050179252014836,0.06575118198852721,0.38477621093742914,0.5821841578592416,0.08579143578579977,0.8679522129148709,0.003458538379609681,0.009950075184773024,0.022325557039171866,11.274406304781794
iql,4,2022-01-01_2023-12-31,False,0.13309804183958765,0.06399430183628393,0.19635710236202647,0.22043842915562434,0.3193495466955328,-0.25397905222460293,0.29031458201317273,-0.018613846978808864,-0.028562201716105556,0.09125978336512985,45.72115146593006,0.09332031316597851,0.0434164044052605,0.02407393435421105,0.21274243282253483,0.3207671646573565,0.043409895330250366,0.2505990182674339,0.0016851068526445147,0.003566935683197039,0.01502510460218725,7.527577405695814
iql,5,2024-01-01_2025-12-30,False,0.573921302464451,0.25384514703735694,0.16768431119415333,1.2490406412407333,1.4125118472938447,-0.24202353353685116,1.2981714432509468,-0.01466088949997486,-0.025411795205341266,0.10162432594605057,50.91378729897134,0.20216877288582535,0.07841608380932988,0.01689846829676241,0.4607749443852247,0.6467926276262258,0.06566729713161495,0.9609454106976357,0.0021458937200397946,0.002687213212717688,0.011796834555498492,5.9102141123047405
